====== GPT-2 Fine-Tuning Log ======

Step	Epoch	Metrics
610	0.3475783475783476	{'loss': 2.769, 'grad_norm': 9.108420372009277, 'learning_rate': 9.305982905982906e-06, 'epoch': 0.3475783475783476}
620	0.35327635327635326	{'loss': 2.8443, 'grad_norm': 12.637768745422363, 'learning_rate': 9.294586894586896e-06, 'epoch': 0.35327635327635326}
630	0.358974358974359	{'loss': 2.8335, 'grad_norm': 8.554557800292969, 'learning_rate': 9.283190883190884e-06, 'epoch': 0.358974358974359}
640	0.3646723646723647	{'loss': 2.6894, 'grad_norm': 7.912458419799805, 'learning_rate': 9.271794871794873e-06, 'epoch': 0.3646723646723647}
650	0.37037037037037035	{'loss': 2.7667, 'grad_norm': 10.43904972076416, 'learning_rate': 9.260398860398861e-06, 'epoch': 0.37037037037037035}
660	0.37606837606837606	{'loss': 2.6974, 'grad_norm': 7.4899163246154785, 'learning_rate': 9.249002849002849e-06, 'epoch': 0.37606837606837606}
670	0.3817663817663818	{'loss': 2.6975, 'grad_norm': 8.147069931030273, 'learning_rate': 9.237606837606839e-06, 'epoch': 0.3817663817663818}
680	0.38746438746438744	{'loss': 2.9021, 'grad_norm': 15.158340454101562, 'learning_rate': 9.226210826210828e-06, 'epoch': 0.38746438746438744}
690	0.39316239316239315	{'loss': 2.59, 'grad_norm': 9.769765853881836, 'learning_rate': 9.214814814814816e-06, 'epoch': 0.39316239316239315}
700	0.39886039886039887	{'loss': 2.59, 'grad_norm': 9.221994400024414, 'learning_rate': 9.203418803418804e-06, 'epoch': 0.39886039886039887}
710	0.4045584045584046	{'loss': 2.6592, 'grad_norm': 10.640451431274414, 'learning_rate': 9.192022792022792e-06, 'epoch': 0.4045584045584046}
720	0.41025641025641024	{'loss': 2.8243, 'grad_norm': 7.998007297515869, 'learning_rate': 9.180626780626781e-06, 'epoch': 0.41025641025641024}
730	0.41595441595441596	{'loss': 2.6887, 'grad_norm': 10.448226928710938, 'learning_rate': 9.169230769230771e-06, 'epoch': 0.41595441595441596}
740	0.42165242165242167	{'loss': 2.4752, 'grad_norm': 8.06774616241455, 'learning_rate': 9.157834757834759e-06, 'epoch': 0.42165242165242167}
750	0.42735042735042733	{'loss': 2.5976, 'grad_norm': 10.810729026794434, 'learning_rate': 9.146438746438747e-06, 'epoch': 0.42735042735042733}
760	0.43304843304843305	{'loss': 2.7233, 'grad_norm': 9.748318672180176, 'learning_rate': 9.135042735042737e-06, 'epoch': 0.43304843304843305}
770	0.43874643874643876	{'loss': 2.7615, 'grad_norm': 10.571463584899902, 'learning_rate': 9.123646723646724e-06, 'epoch': 0.43874643874643876}
780	0.4444444444444444	{'loss': 2.69, 'grad_norm': 9.062933921813965, 'learning_rate': 9.112250712250712e-06, 'epoch': 0.4444444444444444}
790	0.45014245014245013	{'loss': 2.5381, 'grad_norm': 9.188966751098633, 'learning_rate': 9.100854700854702e-06, 'epoch': 0.45014245014245013}
800	0.45584045584045585	{'loss': 2.734, 'grad_norm': 10.107782363891602, 'learning_rate': 9.08945868945869e-06, 'epoch': 0.45584045584045585}
810	0.46153846153846156	{'loss': 2.5575, 'grad_norm': 10.793517112731934, 'learning_rate': 9.07806267806268e-06, 'epoch': 0.46153846153846156}
820	0.4672364672364672	{'loss': 2.5267, 'grad_norm': 8.991943359375, 'learning_rate': 9.066666666666667e-06, 'epoch': 0.4672364672364672}
830	0.47293447293447294	{'loss': 2.4075, 'grad_norm': 9.797350883483887, 'learning_rate': 9.055270655270655e-06, 'epoch': 0.47293447293447294}
840	0.47863247863247865	{'loss': 2.4536, 'grad_norm': 10.57637882232666, 'learning_rate': 9.043874643874645e-06, 'epoch': 0.47863247863247865}
850	0.4843304843304843	{'loss': 2.4586, 'grad_norm': 9.368967056274414, 'learning_rate': 9.032478632478633e-06, 'epoch': 0.4843304843304843}
860	0.49002849002849	{'loss': 2.6305, 'grad_norm': 8.277314186096191, 'learning_rate': 9.021082621082622e-06, 'epoch': 0.49002849002849}
870	0.49572649572649574	{'loss': 2.5267, 'grad_norm': 9.666943550109863, 'learning_rate': 9.00968660968661e-06, 'epoch': 0.49572649572649574}
880	0.5014245014245015	{'loss': 2.4586, 'grad_norm': 9.263908386230469, 'learning_rate': 8.998290598290598e-06, 'epoch': 0.5014245014245015}
890	0.5071225071225072	{'loss': 2.6073, 'grad_norm': 10.282617568969727, 'learning_rate': 8.986894586894588e-06, 'epoch': 0.5071225071225072}
900	0.5128205128205128	{'loss': 2.5436, 'grad_norm': 8.292333602905273, 'learning_rate': 8.975498575498576e-06, 'epoch': 0.5128205128205128}
910	0.5185185185185185	{'loss': 2.6571, 'grad_norm': 8.898253440856934, 'learning_rate': 8.964102564102565e-06, 'epoch': 0.5185185185185185}
920	0.5242165242165242	{'loss': 2.485, 'grad_norm': 8.335166931152344, 'learning_rate': 8.952706552706553e-06, 'epoch': 0.5242165242165242}
930	0.5299145299145299	{'loss': 2.4896, 'grad_norm': 8.206270217895508, 'learning_rate': 8.941310541310541e-06, 'epoch': 0.5299145299145299}
940	0.5356125356125356	{'loss': 2.517, 'grad_norm': 8.082661628723145, 'learning_rate': 8.92991452991453e-06, 'epoch': 0.5356125356125356}
950	0.5413105413105413	{'loss': 2.4697, 'grad_norm': 6.797672271728516, 'learning_rate': 8.91851851851852e-06, 'epoch': 0.5413105413105413}
960	0.5470085470085471	{'loss': 2.4775, 'grad_norm': 9.63367748260498, 'learning_rate': 8.907122507122508e-06, 'epoch': 0.5470085470085471}
970	0.5527065527065527	{'loss': 2.4378, 'grad_norm': 9.10324478149414, 'learning_rate': 8.895726495726496e-06, 'epoch': 0.5527065527065527}
980	0.5584045584045584	{'loss': 2.62, 'grad_norm': 8.05296516418457, 'learning_rate': 8.884330484330484e-06, 'epoch': 0.5584045584045584}
990	0.5641025641025641	{'loss': 2.4103, 'grad_norm': 9.003783226013184, 'learning_rate': 8.872934472934474e-06, 'epoch': 0.5641025641025641}
1000	0.5698005698005698	{'loss': 2.4513, 'grad_norm': 9.774871826171875, 'learning_rate': 8.861538461538463e-06, 'epoch': 0.5698005698005698}
1010	0.5754985754985755	{'loss': 2.4458, 'grad_norm': 11.668473243713379, 'learning_rate': 8.850142450142451e-06, 'epoch': 0.5754985754985755}
1020	0.5811965811965812	{'loss': 2.3858, 'grad_norm': 7.821756362915039, 'learning_rate': 8.83874643874644e-06, 'epoch': 0.5811965811965812}
1030	0.5868945868945868	{'loss': 2.4834, 'grad_norm': 9.931668281555176, 'learning_rate': 8.827350427350429e-06, 'epoch': 0.5868945868945868}
1040	0.5925925925925926	{'loss': 2.5241, 'grad_norm': 10.184135437011719, 'learning_rate': 8.815954415954417e-06, 'epoch': 0.5925925925925926}
1050	0.5982905982905983	{'loss': 2.5169, 'grad_norm': 11.72288990020752, 'learning_rate': 8.804558404558405e-06, 'epoch': 0.5982905982905983}
1060	0.603988603988604	{'loss': 2.5831, 'grad_norm': 8.657487869262695, 'learning_rate': 8.793162393162394e-06, 'epoch': 0.603988603988604}
1070	0.6096866096866097	{'loss': 2.4455, 'grad_norm': 7.634337425231934, 'learning_rate': 8.781766381766382e-06, 'epoch': 0.6096866096866097}
1080	0.6153846153846154	{'loss': 2.4473, 'grad_norm': 7.39082670211792, 'learning_rate': 8.770370370370372e-06, 'epoch': 0.6153846153846154}
1090	0.6210826210826211	{'loss': 2.3747, 'grad_norm': 7.558846950531006, 'learning_rate': 8.75897435897436e-06, 'epoch': 0.6210826210826211}
1100	0.6267806267806267	{'loss': 2.4918, 'grad_norm': 8.206289291381836, 'learning_rate': 8.747578347578348e-06, 'epoch': 0.6267806267806267}
1110	0.6324786324786325	{'loss': 2.4351, 'grad_norm': 7.50368595123291, 'learning_rate': 8.736182336182337e-06, 'epoch': 0.6324786324786325}
1120	0.6381766381766382	{'loss': 2.3417, 'grad_norm': 9.030745506286621, 'learning_rate': 8.724786324786325e-06, 'epoch': 0.6381766381766382}
1130	0.6438746438746439	{'loss': 2.3567, 'grad_norm': 8.436094284057617, 'learning_rate': 8.713390313390315e-06, 'epoch': 0.6438746438746439}
1140	0.6495726495726496	{'loss': 2.4295, 'grad_norm': 9.733800888061523, 'learning_rate': 8.701994301994303e-06, 'epoch': 0.6495726495726496}
1150	0.6552706552706553	{'loss': 2.4016, 'grad_norm': 8.429680824279785, 'learning_rate': 8.69059829059829e-06, 'epoch': 0.6552706552706553}
1160	0.6609686609686609	{'loss': 2.3678, 'grad_norm': 7.424880027770996, 'learning_rate': 8.67920227920228e-06, 'epoch': 0.6609686609686609}
1170	0.6666666666666666	{'loss': 2.3617, 'grad_norm': 9.517302513122559, 'learning_rate': 8.667806267806268e-06, 'epoch': 0.6666666666666666}
1180	0.6723646723646723	{'loss': 2.376, 'grad_norm': 9.670783042907715, 'learning_rate': 8.656410256410258e-06, 'epoch': 0.6723646723646723}
1190	0.6780626780626781	{'loss': 2.3762, 'grad_norm': 9.851740837097168, 'learning_rate': 8.645014245014246e-06, 'epoch': 0.6780626780626781}
1200	0.6837606837606838	{'loss': 2.3252, 'grad_norm': 7.713255405426025, 'learning_rate': 8.633618233618233e-06, 'epoch': 0.6837606837606838}
1210	0.6894586894586895	{'loss': 2.3135, 'grad_norm': 9.059572219848633, 'learning_rate': 8.622222222222223e-06, 'epoch': 0.6894586894586895}
1220	0.6951566951566952	{'loss': 2.3405, 'grad_norm': 9.70411491394043, 'learning_rate': 8.610826210826213e-06, 'epoch': 0.6951566951566952}
1230	0.7008547008547008	{'loss': 2.3299, 'grad_norm': 8.601334571838379, 'learning_rate': 8.5994301994302e-06, 'epoch': 0.7008547008547008}
1240	0.7065527065527065	{'loss': 2.3339, 'grad_norm': 9.618274688720703, 'learning_rate': 8.588034188034188e-06, 'epoch': 0.7065527065527065}
1250	0.7122507122507122	{'loss': 2.3897, 'grad_norm': 9.390918731689453, 'learning_rate': 8.576638176638178e-06, 'epoch': 0.7122507122507122}
1260	0.717948717948718	{'loss': 2.4756, 'grad_norm': 8.2704496383667, 'learning_rate': 8.565242165242166e-06, 'epoch': 0.717948717948718}
1270	0.7236467236467237	{'loss': 2.4105, 'grad_norm': 9.668004989624023, 'learning_rate': 8.553846153846156e-06, 'epoch': 0.7236467236467237}
1280	0.7293447293447294	{'loss': 2.4625, 'grad_norm': 10.408766746520996, 'learning_rate': 8.542450142450144e-06, 'epoch': 0.7293447293447294}
1290	0.7350427350427351	{'loss': 2.3702, 'grad_norm': 9.147181510925293, 'learning_rate': 8.531054131054131e-06, 'epoch': 0.7350427350427351}
1300	0.7407407407407407	{'loss': 2.2658, 'grad_norm': 8.630903244018555, 'learning_rate': 8.519658119658121e-06, 'epoch': 0.7407407407407407}
1310	0.7464387464387464	{'loss': 2.2515, 'grad_norm': 7.574604034423828, 'learning_rate': 8.508262108262109e-06, 'epoch': 0.7464387464387464}
1320	0.7521367521367521	{'loss': 2.4187, 'grad_norm': 8.647998809814453, 'learning_rate': 8.496866096866097e-06, 'epoch': 0.7521367521367521}
1330	0.7578347578347578	{'loss': 2.2835, 'grad_norm': 9.170076370239258, 'learning_rate': 8.485470085470086e-06, 'epoch': 0.7578347578347578}
1340	0.7635327635327636	{'loss': 2.3145, 'grad_norm': 10.715993881225586, 'learning_rate': 8.474074074074074e-06, 'epoch': 0.7635327635327636}
1350	0.7692307692307693	{'loss': 2.2749, 'grad_norm': 9.590645790100098, 'learning_rate': 8.462678062678064e-06, 'epoch': 0.7692307692307693}
1360	0.7749287749287749	{'loss': 2.3743, 'grad_norm': 10.40505599975586, 'learning_rate': 8.451282051282052e-06, 'epoch': 0.7749287749287749}
1370	0.7806267806267806	{'loss': 2.308, 'grad_norm': 7.971106052398682, 'learning_rate': 8.43988603988604e-06, 'epoch': 0.7806267806267806}
1380	0.7863247863247863	{'loss': 2.3494, 'grad_norm': 11.794087409973145, 'learning_rate': 8.42849002849003e-06, 'epoch': 0.7863247863247863}
1390	0.792022792022792	{'loss': 2.3439, 'grad_norm': 7.744821548461914, 'learning_rate': 8.417094017094017e-06, 'epoch': 0.792022792022792}
1400	0.7977207977207977	{'loss': 2.4775, 'grad_norm': 8.395105361938477, 'learning_rate': 8.405698005698007e-06, 'epoch': 0.7977207977207977}
1410	0.8034188034188035	{'loss': 2.2605, 'grad_norm': 7.209310054779053, 'learning_rate': 8.394301994301995e-06, 'epoch': 0.8034188034188035}
1420	0.8091168091168092	{'loss': 2.2369, 'grad_norm': 8.719451904296875, 'learning_rate': 8.382905982905983e-06, 'epoch': 0.8091168091168092}
1430	0.8148148148148148	{'loss': 2.3251, 'grad_norm': 8.458619117736816, 'learning_rate': 8.371509971509972e-06, 'epoch': 0.8148148148148148}
1440	0.8205128205128205	{'loss': 2.3108, 'grad_norm': 12.83900260925293, 'learning_rate': 8.36011396011396e-06, 'epoch': 0.8205128205128205}
1450	0.8262108262108262	{'loss': 2.2918, 'grad_norm': 10.785058975219727, 'learning_rate': 8.34871794871795e-06, 'epoch': 0.8262108262108262}
1460	0.8319088319088319	{'loss': 2.318, 'grad_norm': 8.152033805847168, 'learning_rate': 8.337321937321938e-06, 'epoch': 0.8319088319088319}
1470	0.8376068376068376	{'loss': 2.3332, 'grad_norm': 8.68545913696289, 'learning_rate': 8.325925925925926e-06, 'epoch': 0.8376068376068376}
1480	0.8433048433048433	{'loss': 2.2168, 'grad_norm': 7.976941108703613, 'learning_rate': 8.314529914529915e-06, 'epoch': 0.8433048433048433}
1490	0.8490028490028491	{'loss': 2.317, 'grad_norm': 8.159832954406738, 'learning_rate': 8.303133903133905e-06, 'epoch': 0.8490028490028491}
1500	0.8547008547008547	{'loss': 2.2449, 'grad_norm': 7.293236255645752, 'learning_rate': 8.291737891737893e-06, 'epoch': 0.8547008547008547}
1510	0.8603988603988604	{'loss': 2.298, 'grad_norm': 9.334850311279297, 'learning_rate': 8.28034188034188e-06, 'epoch': 0.8603988603988604}
1520	0.8660968660968661	{'loss': 2.3117, 'grad_norm': 8.644904136657715, 'learning_rate': 8.26894586894587e-06, 'epoch': 0.8660968660968661}
1530	0.8717948717948718	{'loss': 2.3337, 'grad_norm': 7.889523506164551, 'learning_rate': 8.257549857549858e-06, 'epoch': 0.8717948717948718}
1540	0.8774928774928775	{'loss': 2.2814, 'grad_norm': 8.57967758178711, 'learning_rate': 8.246153846153848e-06, 'epoch': 0.8774928774928775}
1550	0.8831908831908832	{'loss': 2.3024, 'grad_norm': 8.034269332885742, 'learning_rate': 8.234757834757836e-06, 'epoch': 0.8831908831908832}
1560	0.8888888888888888	{'loss': 2.2986, 'grad_norm': 8.855350494384766, 'learning_rate': 8.223361823361824e-06, 'epoch': 0.8888888888888888}
1570	0.8945868945868946	{'loss': 2.2442, 'grad_norm': 7.312523365020752, 'learning_rate': 8.211965811965813e-06, 'epoch': 0.8945868945868946}
1580	0.9002849002849003	{'loss': 2.2949, 'grad_norm': 10.892193794250488, 'learning_rate': 8.200569800569801e-06, 'epoch': 0.9002849002849003}
1590	0.905982905982906	{'loss': 2.2859, 'grad_norm': 8.647963523864746, 'learning_rate': 8.189173789173789e-06, 'epoch': 0.905982905982906}
1600	0.9116809116809117	{'loss': 2.239, 'grad_norm': 7.932323932647705, 'learning_rate': 8.177777777777779e-06, 'epoch': 0.9116809116809117}
1610	0.9173789173789174	{'loss': 2.3645, 'grad_norm': 7.524489402770996, 'learning_rate': 8.166381766381767e-06, 'epoch': 0.9173789173789174}
1620	0.9230769230769231	{'loss': 2.307, 'grad_norm': 8.409531593322754, 'learning_rate': 8.154985754985756e-06, 'epoch': 0.9230769230769231}
1630	0.9287749287749287	{'loss': 2.2674, 'grad_norm': 9.745498657226562, 'learning_rate': 8.143589743589744e-06, 'epoch': 0.9287749287749287}
1640	0.9344729344729344	{'loss': 2.2245, 'grad_norm': 8.042648315429688, 'learning_rate': 8.132193732193732e-06, 'epoch': 0.9344729344729344}
1650	0.9401709401709402	{'loss': 2.3005, 'grad_norm': 11.265592575073242, 'learning_rate': 8.120797720797722e-06, 'epoch': 0.9401709401709402}
1660	0.9458689458689459	{'loss': 2.2148, 'grad_norm': 8.08714771270752, 'learning_rate': 8.10940170940171e-06, 'epoch': 0.9458689458689459}
1670	0.9515669515669516	{'loss': 2.2915, 'grad_norm': 8.257012367248535, 'learning_rate': 8.0980056980057e-06, 'epoch': 0.9515669515669516}
1680	0.9572649572649573	{'loss': 2.2424, 'grad_norm': 9.297162055969238, 'learning_rate': 8.086609686609687e-06, 'epoch': 0.9572649572649573}
1690	0.9629629629629629	{'loss': 2.1911, 'grad_norm': 13.536442756652832, 'learning_rate': 8.075213675213675e-06, 'epoch': 0.9629629629629629}
1700	0.9686609686609686	{'loss': 2.3933, 'grad_norm': 7.939980506896973, 'learning_rate': 8.063817663817665e-06, 'epoch': 0.9686609686609686}
1710	0.9743589743589743	{'loss': 2.2001, 'grad_norm': 10.279951095581055, 'learning_rate': 8.052421652421654e-06, 'epoch': 0.9743589743589743}
1720	0.98005698005698	{'loss': 2.2317, 'grad_norm': 8.558355331420898, 'learning_rate': 8.041025641025642e-06, 'epoch': 0.98005698005698}
1730	0.9857549857549858	{'loss': 2.2129, 'grad_norm': 8.834145545959473, 'learning_rate': 8.02962962962963e-06, 'epoch': 0.9857549857549858}
1740	0.9914529914529915	{'loss': 2.262, 'grad_norm': 7.314206123352051, 'learning_rate': 8.018233618233618e-06, 'epoch': 0.9914529914529915}
1750	0.9971509971509972	{'loss': 2.2606, 'grad_norm': 9.647679328918457, 'learning_rate': 8.006837606837608e-06, 'epoch': 0.9971509971509972}
1760	1.002849002849003	{'loss': 2.155, 'grad_norm': 10.218663215637207, 'learning_rate': 7.995441595441597e-06, 'epoch': 1.002849002849003}
1770	1.0085470085470085	{'loss': 2.259, 'grad_norm': 7.993067264556885, 'learning_rate': 7.984045584045585e-06, 'epoch': 1.0085470085470085}
1780	1.0142450142450143	{'loss': 2.1077, 'grad_norm': 10.183106422424316, 'learning_rate': 7.972649572649573e-06, 'epoch': 1.0142450142450143}
1790	1.01994301994302	{'loss': 2.1797, 'grad_norm': 8.508938789367676, 'learning_rate': 7.961253561253563e-06, 'epoch': 1.01994301994302}
1800	1.0256410256410255	{'loss': 2.0952, 'grad_norm': 10.387866020202637, 'learning_rate': 7.94985754985755e-06, 'epoch': 1.0256410256410255}
1810	1.0313390313390314	{'loss': 2.1208, 'grad_norm': 8.018451690673828, 'learning_rate': 7.93846153846154e-06, 'epoch': 1.0313390313390314}
1820	1.037037037037037	{'loss': 2.2541, 'grad_norm': 8.119013786315918, 'learning_rate': 7.927065527065528e-06, 'epoch': 1.037037037037037}
